Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Cost,Profit_Calc,Year,Month
8324,CA-2016-130778,2016-11-19,11/25/2016,Standard Class,ND-18370,Consumer,United States,Long Beach,New York,East,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",44.75,5,0.2,5.397,39.353,5.3969999999999985,2016,11
8325,CA-2017-144456,2017-09-08,9/9/2017,First Class,FC-14245,Home Office,United States,Hialeah,Florida,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",61.68,5,0.2,13.8579,47.8221,13.8579,2017,9
8326,CA-2017-144456,2017-09-08,9/9/2017,First Class,FC-14245,Home Office,United States,Hialeah,Florida,South,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,158.376,3,0.8,-4.5824,162.9584,-4.582400000000007,2017,9
8327,CA-2017-103478,2017-07-21,7/24/2017,Second Class,KL-16555,Corporate,United States,Aurora,Illinois,Central,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,2.864,4,0.8,-164.836,167.70000000000002,-164.836,2017,7
8328,CA-2017-103478,2017-07-21,7/24/2017,Second Class,KL-16555,Corporate,United States,Aurora,Illinois,Central,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,94.192,7,0.0,68.976,25.215999999999994,68.976,2017,7
8329,CA-2017-118577,2017-10-06,10/11/2017,Standard Class,XP-21865,Consumer,United States,Belleville,New Jersey,East,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,143.7,3,0.0,3.1104,140.5896,3.1103999999999985,2017,10
8330,CA-2017-118577,2017-10-06,10/11/2017,Standard Class,XP-21865,Consumer,United States,Belleville,New Jersey,East,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,6.48,1,0.0,2.5216,3.9584000000000006,2.5216,2017,10
8331,CA-2017-113572,2017-11-07,11/11/2017,Standard Class,FP-14320,Consumer,United States,New York City,New York,East,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,7.88,4,0.0,3.363,4.5169999999999995,3.3630000000000004,2017,11
8332,CA-2016-153269,2016-03-09,3/12/2016,First Class,PS-18760,Consumer,United States,Andover,Massachusetts,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,1,0.0,88.725,-77.51499999999999,88.725,2016,3
8333,CA-2016-153269,2016-03-09,3/12/2016,First Class,PS-18760,Consumer,United States,Andover,Massachusetts,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",354.9,5,0.0,8.7906,346.1094,8.790599999999984,2016,3
8334,CA-2016-153269,2016-03-09,3/12/2016,First Class,PS-18760,Consumer,United States,Andover,Massachusetts,East,OFF-PA-10001801,Office Supplies,Paper,Xerox 193,17.94,3,0.0,23.31,-5.369999999999997,23.31,2016,3
8335,CA-2016-153269,2016-03-09,3/12/2016,First Class,PS-18760,Consumer,United States,Andover,Massachusetts,East,OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,51.8,4,0.0,149.76,-97.96,149.76,2016,3
8336,CA-2017-161655,2017-05-13,5/18/2017,Second Class,CW-11905,Home Office,United States,Newark,Delaware,East,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,299.52,9,0.0,3.157,296.363,3.1569999999999823,2017,5
8337,CA-2016-101469,2016-07-02,7/8/2016,Standard Class,KH-16360,Consumer,United States,Arlington,Virginia,South,OFF-AR-10003986,Office Supplies,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,7.7,2,0.0,11.7208,-4.0208,11.7208,2016,7
8338,CA-2014-153087,2014-12-27,1/3/2015,Standard Class,TC-20980,Corporate,United States,Decatur,Alabama,South,OFF-PA-10001243,Office Supplies,Paper,Xerox 1983,23.92,4,0.0,184.26,-160.33999999999997,184.26,2014,12
8339,CA-2014-153087,2014-12-27,1/3/2015,Standard Class,TC-20980,Corporate,United States,Decatur,Alabama,South,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,498.0,5,0.2,-38.2116,536.2116,-38.211599999999976,2014,12
8340,CA-2017-135076,2017-04-13,4/17/2017,Standard Class,YS-21880,Corporate,United States,Hesperia,California,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",436.704,6,0.0,15.552,421.152,15.552000000000021,2017,4
8341,CA-2014-161634,2014-11-14,11/20/2014,Standard Class,CC-12220,Consumer,United States,Chesapeake,Virginia,South,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,32.4,5,0.0,16.5888,15.8112,16.5888,2014,11
8342,CA-2017-141481,2017-06-11,6/14/2017,First Class,ZD-21925,Consumer,United States,Los Angeles,California,West,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,0.0,19.8072,41.632799999999996,19.8072,2017,6
8343,CA-2016-132549,2016-11-25,11/30/2016,Standard Class,JK-15370,Consumer,United States,Huntsville,Alabama,South,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,73.36,7,0.2,22.2,51.16,22.200000000000003,2016,11
8344,US-2014-155544,2014-03-21,3/25/2014,Standard Class,GM-14440,Consumer,United States,Knoxville,Tennessee,South,OFF-LA-10004544,Office Supplies,Labels,Avery 505,59.2,5,0.2,6.5904,52.6096,6.5904000000000025,2014,3
8345,US-2014-155544,2014-03-21,3/25/2014,Standard Class,GM-14440,Consumer,United States,Knoxville,Tennessee,South,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,32.952,3,0.2,-10.9188,43.870799999999996,-10.918799999999997,2014,3
8346,US-2014-155544,2014-03-21,3/25/2014,Standard Class,GM-14440,Consumer,United States,Knoxville,Tennessee,South,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,218.376,3,0.0,13.188,205.18800000000002,13.187999999999988,2014,3
8347,US-2015-115238,2015-04-30,5/4/2015,Standard Class,JW-15220,Corporate,United States,Lawrence,Massachusetts,East,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",31.4,5,0.0,3.792,27.607999999999997,3.7920000000000016,2015,4
8348,US-2015-115238,2015-04-30,5/4/2015,Standard Class,JW-15220,Corporate,United States,Lawrence,Massachusetts,East,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",9.48,1,0.0,58.66,-49.17999999999999,58.66,2015,4
8349,US-2015-115238,2015-04-30,5/4/2015,Standard Class,JW-15220,Corporate,United States,Lawrence,Massachusetts,East,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",209.5,10,0.0,10.449,199.051,10.449000000000012,2015,4
8350,US-2015-115238,2015-04-30,5/4/2015,Standard Class,JW-15220,Corporate,United States,Lawrence,Massachusetts,East,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",24.3,5,0.0,3.1104,21.189600000000002,3.1103999999999985,2015,4
8351,US-2015-115238,2015-04-30,5/4/2015,Standard Class,JW-15220,Corporate,United States,Lawrence,Massachusetts,East,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),6.48,1,0.2,7.3008,-0.8207999999999993,7.3008,2015,4
8352,CA-2017-132199,2017-05-03,5/8/2017,Standard Class,BO-11350,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",32.448,2,0.7,-17.592,50.04,-17.592,2017,5
8353,CA-2017-132199,2017-05-03,5/8/2017,Standard Class,BO-11350,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,26.388,4,0.4,-112.041,138.429,-112.041,2017,5
8354,CA-2017-132199,2017-05-03,5/8/2017,Standard Class,BO-11350,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,373.47,5,0.7,-44.94,418.41,-44.94,2017,5
8355,CA-2017-132199,2017-05-03,5/8/2017,Standard Class,BO-11350,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",64.2,5,0.2,2.8,61.400000000000006,2.799999999999997,2017,5
8356,CA-2017-132199,2017-05-03,5/8/2017,Standard Class,BO-11350,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,8.0,2,0.0,41.0388,-33.0388,41.0388,2017,5
8357,CA-2016-163174,2016-08-26,8/30/2016,Standard Class,XP-21865,Consumer,United States,Athens,Georgia,South,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,186.54,3,0.0,24.3824,162.1576,24.38239999999999,2016,8
8358,CA-2014-110555,2014-04-11,4/18/2014,Standard Class,MM-18055,Consumer,United States,Great Falls,Montana,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,87.08,7,0.2,9.2386,77.8414,9.238600000000005,2014,4
8359,CA-2014-110555,2014-04-11,4/18/2014,Standard Class,MM-18055,Consumer,United States,Great Falls,Montana,West,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,105.584,2,0.0,91.3248,14.259200000000007,91.3248,2014,4
8360,CA-2014-110555,2014-04-11,4/18/2014,Standard Class,MM-18055,Consumer,United States,Great Falls,Montana,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,217.44,6,0.2,3.968,213.472,3.9679999999999893,2014,4
8361,CA-2017-147207,2017-01-02,1/4/2017,Second Class,TS-21655,Consumer,United States,El Paso,Texas,Central,OFF-AR-10001955,Office Supplies,Art,Newell 319,31.744,2,0.8,-13.58,45.324,-13.579999999999998,2017,1
8362,CA-2017-147207,2017-01-02,1/4/2017,Second Class,TS-21655,Consumer,United States,El Paso,Texas,Central,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,5.432,2,0.3,-169.637,175.069,-169.637,2017,1
8363,CA-2017-147207,2017-01-02,1/4/2017,Second Class,TS-21655,Consumer,United States,El Paso,Texas,Central,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",913.43,5,0.2,27.9108,885.5192,27.910799999999995,2017,1
8364,CA-2017-147207,2017-01-02,1/4/2017,Second Class,TS-21655,Consumer,United States,El Paso,Texas,Central,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",372.144,3,0.2,84.5982,287.5458,84.59820000000002,2017,1
8365,CA-2017-137631,2017-04-28,5/2/2017,Standard Class,JL-15235,Consumer,United States,Kissimmee,Florida,South,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,751.984,2,0.2,60.4768,691.5072,60.476800000000026,2017,4
8366,CA-2017-157273,2017-01-30,2/2/2017,First Class,SZ-20035,Home Office,United States,Seattle,Washington,West,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,604.768,4,0.0,7.3872,597.3808,7.387200000000007,2017,1
8367,CA-2014-109918,2014-09-07,9/12/2014,Second Class,LR-17035,Corporate,United States,Santa Clara,California,West,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",27.36,4,0.0,9.6632,17.6968,9.6632,2014,9
8368,CA-2014-109918,2014-09-07,9/12/2014,Second Class,LR-17035,Corporate,United States,Santa Clara,California,West,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",20.56,2,0.2,31.47,-10.91,31.47,2014,9
8369,CA-2014-109918,2014-09-07,9/12/2014,Second Class,LR-17035,Corporate,United States,Santa Clara,California,West,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,83.92,5,0.2,33.8517,50.0683,33.8517,2014,9
8370,CA-2016-118745,2016-06-11,6/16/2016,Standard Class,SV-20365,Consumer,United States,Los Angeles,California,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,902.712,3,0.15,21.294,881.418,21.293999999999983,2016,6
8371,CA-2016-163972,2016-10-17,10/21/2016,Standard Class,MG-17890,Home Office,United States,Fresno,California,West,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",120.666,2,0.8,-8.4728,129.1388,-8.472800000000007,2016,10
8372,CA-2014-165393,2014-12-27,12/30/2014,First Class,NC-18415,Consumer,United States,Fort Worth,Texas,Central,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,4.984,1,0.0,33.7266,-28.742599999999996,33.7266,2014,12
8373,CA-2016-113726,2016-11-24,12/1/2016,Standard Class,SC-20680,Home Office,United States,Seattle,Washington,West,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,82.26,3,0.0,4.461,77.799,4.4609999999999985,2016,11
8374,CA-2016-152940,2016-11-10,11/13/2016,First Class,RO-19780,Consumer,United States,San Francisco,California,West,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,29.74,1,0.0,23.5872,6.152799999999999,23.5872,2016,11
8375,CA-2015-158701,2015-01-05,1/10/2015,Standard Class,JL-15175,Home Office,United States,San Francisco,California,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,87.36,6,0.2,17.55,69.81,17.549999999999997,2015,1
8376,CA-2015-158701,2015-01-05,1/10/2015,Standard Class,JL-15175,Home Office,United States,San Francisco,California,West,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,56.16,6,0.2,8.048,48.111999999999995,8.048000000000002,2015,1
8377,CA-2017-156272,2017-03-21,3/27/2017,Standard Class,PW-19030,Corporate,United States,Pompano Beach,Florida,South,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64.384,1,0.2,-14.5764,78.96039999999999,-14.576399999999992,2017,3
8378,CA-2015-162964,2015-11-12,11/18/2015,Standard Class,MF-18250,Corporate,United States,Houston,Texas,Central,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",64.784,1,0.2,5.6376,59.14640000000001,5.637599999999999,2015,11
8379,CA-2015-162964,2015-11-12,11/18/2015,Standard Class,MF-18250,Corporate,United States,Houston,Texas,Central,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,15.552,3,0.2,69.965,-54.413000000000004,69.965,2015,11
8380,CA-2015-162964,2015-11-12,11/18/2015,Standard Class,MF-18250,Corporate,United States,Houston,Texas,Central,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",223.888,7,0.2,3.405,220.483,3.405000000000001,2015,11
8381,CA-2014-103527,2014-09-09,9/14/2014,Second Class,CC-12220,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",10.896,3,0.2,-20.1362,31.0322,-20.1362,2014,9
8382,CA-2016-134544,2016-03-17,3/19/2016,Second Class,AC-10660,Consumer,United States,San Francisco,California,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2,0.3,0.0,84.784,0.0,2016,3
8383,CA-2016-163048,2016-02-08,2/15/2016,Standard Class,MH-17440,Corporate,United States,Houston,Texas,Central,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,241.5,4,0.0,14.9925,226.5075,14.992500000000007,2016,2
8384,CA-2016-145135,2016-11-26,11/28/2016,First Class,CD-12790,Home Office,United States,Shelton,Connecticut,East,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,59.97,3,0.0,6.4128,53.5572,6.412799999999997,2016,11
8385,CA-2016-145135,2016-11-26,11/28/2016,First Class,CD-12790,Home Office,United States,Shelton,Connecticut,East,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,13.36,2,0.2,4.1328,9.2272,4.1328,2016,11
8386,CA-2017-137582,2017-09-04,9/8/2017,Standard Class,CV-12805,Corporate,United States,Oakland,California,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,11.808,3,0.0,2.436,9.372,2.436,2017,9
8387,CA-2015-149601,2015-05-28,6/3/2015,Standard Class,TB-21625,Consumer,United States,Manchester,Connecticut,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,16.24,1,0.0,21.714,-5.474,21.714,2015,5
8388,CA-2015-149601,2015-05-28,6/3/2015,Standard Class,TB-21625,Consumer,United States,Manchester,Connecticut,East,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",77.55,5,0.0,22.0748,55.4752,22.074799999999996,2015,5
8389,CA-2014-139423,2014-11-01,11/5/2014,Standard Class,DG-13300,Corporate,United States,Orange,New Jersey,East,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2,0.2,6.2292,69.8908,6.229200000000006,2014,11
8390,CA-2016-102596,2016-12-27,12/30/2016,First Class,RD-19810,Home Office,United States,Akron,Ohio,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17.184,6,0.0,5.7624,11.421600000000002,5.7623999999999995,2016,12
8391,CA-2017-153227,2017-12-04,12/6/2017,First Class,CS-12250,Corporate,United States,Los Angeles,California,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0.0,9.8856,1.8743999999999996,9.8856,2017,12
8392,CA-2017-110625,2017-12-23,12/30/2017,Standard Class,JB-16045,Home Office,United States,Danbury,Connecticut,East,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,27.46,2,0.0,35.8644,-8.404400000000003,35.8644,2017,12
8393,CA-2016-142594,2016-12-01,12/6/2016,Second Class,EJ-14155,Consumer,United States,Franklin,Massachusetts,East,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,137.94,3,0.0,48.906,89.03399999999999,48.906000000000006,2016,12
8394,CA-2016-142594,2016-12-01,12/6/2016,Second Class,EJ-14155,Consumer,United States,Franklin,Massachusetts,East,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",111.15,5,0.0,297.6435,-186.4935,297.6435,2016,12
8395,CA-2016-142594,2016-12-01,12/6/2016,Second Class,EJ-14155,Consumer,United States,Franklin,Massachusetts,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,901.95,3,0.3,-47.0583,949.0083000000001,-47.05830000000003,2016,12
8396,CA-2016-142594,2016-12-01,12/6/2016,Second Class,EJ-14155,Consumer,United States,Franklin,Massachusetts,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,366.009,3,0.2,108.7408,257.26820000000004,108.74079999999998,2016,12
8397,CA-2014-152254,2014-06-30,6/30/2014,Same Day,BD-11620,Consumer,United States,Wilmington,North Carolina,South,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,310.688,7,0.8,-11.52,322.20799999999997,-11.519999999999982,2014,6
8398,US-2014-120236,2014-09-03,9/4/2014,First Class,MR-17545,Home Office,United States,Houston,Texas,Central,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,7.68,5,0.3,-35.5136,43.193599999999996,-35.5136,2014,9
8399,CA-2017-120061,2017-11-02,11/7/2017,Second Class,SR-20425,Home Office,United States,Springfield,Ohio,East,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,155.372,2,0.2,0.8058,154.5662,0.805800000000005,2017,11
8400,CA-2015-133837,2015-04-13,4/18/2015,Standard Class,TH-21100,Consumer,United States,Glendale,Arizona,West,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",10.744,1,0.2,78.435,-67.691,78.435,2015,4
8401,CA-2015-110814,2015-12-05,12/9/2015,Second Class,BD-11635,Consumer,United States,New York City,New York,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,232.4,5,0.1,12.8058,219.5942,12.805800000000005,2015,12
8402,CA-2015-110814,2015-12-05,12/9/2015,Second Class,BD-11635,Consumer,United States,New York City,New York,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",164.646,3,0.0,11.1132,153.53279999999998,11.113200000000006,2015,12
8403,CA-2015-110814,2015-12-05,12/9/2015,Second Class,BD-11635,Consumer,United States,New York City,New York,East,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,22.68,2,0.0,48.5392,-25.8592,48.5392,2015,12
