row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit
7024,CA-2016-307024,2015-08-14,2015-08-15,Second Class,CG-27024,Customer_7024,Corporate,United States,New York,New York,10001,East,PROD-307024,Furniture,Bookcases,Bookcases Product 7024,489.71,10,0.25,12.2427
7025,CA-2016-307025,2014-11-08,2014-11-15,Same Day,CG-27025,Customer_7025,Home Office,United States,Houston,Texas,77001,South,PROD-307025,Furniture,Tables,Tables Product 7025,427.2,1,0.05,53.4
7026,CA-2016-307026,2014-08-21,2014-08-23,Standard Class,CG-27026,Customer_7026,Home Office,United States,Chicago,Illinois,60601,Central,PROD-307026,Technology,Machines,Machines Product 7026,2427.07,6,0.0,364.0605
7027,CA-2016-307027,2017-02-02,2017-02-04,Second Class,CG-27027,Customer_7027,Home Office,United States,Seattle,Washington,98101,West,PROD-307027,Technology,Accessories,Accessories Product 7027,1645.69,2,0.2,82.2845
7028,CA-2016-307028,2014-10-23,2014-10-28,Same Day,CG-27028,Customer_7028,Home Office,United States,Los Angeles,California,90001,West,PROD-307028,Office Supplies,Binders,Binders Product 7028,1419.78,1,0.1,141.978
7029,CA-2016-307029,2016-06-07,2016-06-13,First Class,CG-27029,Customer_7029,Home Office,United States,Houston,Texas,77001,South,PROD-307029,Technology,Machines,Machines Product 7029,266.87,11,0.25,6.6717
7030,CA-2016-307030,2015-04-12,2015-04-18,Standard Class,CG-27030,Customer_7030,Corporate,United States,Chicago,Illinois,60601,Central,PROD-307030,Furniture,Chairs,Chairs Product 7030,1982.24,10,0.15,148.668
7031,CA-2016-307031,2016-08-22,2016-08-28,Same Day,CG-27031,Customer_7031,Corporate,United States,Seattle,Washington,98101,West,PROD-307031,Office Supplies,Paper,Paper Product 7031,2308.99,1,0.2,115.4495
7032,CA-2016-307032,2014-05-08,2014-05-15,Standard Class,CG-27032,Customer_7032,Home Office,United States,Miami,Florida,33101,South,PROD-307032,Office Supplies,Binders,Binders Product 7032,123.71,2,0.2,6.1855
7033,CA-2016-307033,2014-04-03,2014-04-09,First Class,CG-27033,Customer_7033,Consumer,United States,Chicago,Illinois,60601,Central,PROD-307033,Technology,Machines,Machines Product 7033,1177.22,10,0.05,147.1525
7034,CA-2016-307034,2016-11-25,2016-12-01,Second Class,CG-27034,Customer_7034,Consumer,United States,Chicago,Illinois,60601,Central,PROD-307034,Office Supplies,Storage,Storage Product 7034,603.13,3,0.1,60.313
7035,CA-2016-307035,2015-10-23,2015-10-27,Standard Class,CG-27035,Customer_7035,Corporate,United States,Chicago,Illinois,60601,Central,PROD-307035,Technology,Phones,Phones Product 7035,1269.99,13,0.05,158.7488
7036,CA-2016-307036,2017-06-09,2017-06-16,Standard Class,CG-27036,Customer_7036,Consumer,United States,Seattle,Washington,98101,West,PROD-307036,Technology,Phones,Phones Product 7036,2370.83,11,0.05,296.3537
7037,CA-2016-307037,2015-05-23,2015-05-30,Standard Class,CG-27037,Customer_7037,Home Office,United States,Los Angeles,California,90001,West,PROD-307037,Furniture,Tables,Tables Product 7037,571.01,6,0.2,28.5505
7038,CA-2016-307038,2017-08-23,2017-08-26,First Class,CG-27038,Customer_7038,Consumer,United States,Chicago,Illinois,60601,Central,PROD-307038,Technology,Machines,Machines Product 7038,324.3,7,0.05,40.5375
7039,CA-2016-307039,2017-07-15,2017-07-16,Second Class,CG-27039,Customer_7039,Corporate,United States,Henderson,Kentucky,42420,South,PROD-307039,Furniture,Chairs,Chairs Product 7039,1426.15,13,0.1,142.615
7040,CA-2016-307040,2016-03-19,2016-03-22,Standard Class,CG-27040,Customer_7040,Corporate,United States,Seattle,Washington,98101,West,PROD-307040,Office Supplies,Paper,Paper Product 7040,1915.33,1,0.15,143.6497
7041,CA-2016-307041,2017-10-05,2017-10-09,Second Class,CG-27041,Customer_7041,Consumer,United States,Miami,Florida,33101,South,PROD-307041,Furniture,Chairs,Chairs Product 7041,1289.56,8,0.25,32.239
7042,CA-2016-307042,2014-11-24,2014-12-01,Same Day,CG-27042,Customer_7042,Corporate,United States,Los Angeles,California,90001,West,PROD-307042,Furniture,Bookcases,Bookcases Product 7042,1255.68,13,0.05,156.96
7043,CA-2016-307043,2014-10-23,2014-10-25,Second Class,CG-27043,Customer_7043,Home Office,United States,Chicago,Illinois,60601,Central,PROD-307043,Furniture,Bookcases,Bookcases Product 7043,1040.45,1,0.0,156.0675
7044,CA-2016-307044,2015-08-23,2015-08-27,First Class,CG-27044,Customer_7044,Consumer,United States,Los Angeles,California,90001,West,PROD-307044,Office Supplies,Labels,Labels Product 7044,2187.69,6,0.1,218.769
7045,CA-2016-307045,2014-03-26,2014-03-28,Standard Class,CG-27045,Customer_7045,Home Office,United States,Seattle,Washington,98101,West,PROD-307045,Office Supplies,Paper,Paper Product 7045,1352.05,11,0.0,202.8075
7046,CA-2016-307046,2017-07-25,2017-07-31,Same Day,CG-27046,Customer_7046,Home Office,United States,Henderson,Kentucky,42420,South,PROD-307046,Furniture,Bookcases,Bookcases Product 7046,2061.05,1,0.25,51.5262
7047,CA-2016-307047,2014-05-02,2014-05-09,First Class,CG-27047,Customer_7047,Corporate,United States,Chicago,Illinois,60601,Central,PROD-307047,Office Supplies,Binders,Binders Product 7047,1719.44,7,0.05,214.93
7048,CA-2016-307048,2016-06-08,2016-06-14,Second Class,CG-27048,Customer_7048,Corporate,United States,New York,New York,10001,East,PROD-307048,Technology,Phones,Phones Product 7048,2178.89,3,0.15,163.4167
7049,CA-2016-307049,2016-07-24,2016-07-28,Standard Class,CG-27049,Customer_7049,Consumer,United States,Los Angeles,California,90001,West,PROD-307049,Furniture,Bookcases,Bookcases Product 7049,1775.13,3,0.0,266.2695
7050,CA-2016-307050,2014-11-09,2014-11-14,Second Class,CG-27050,Customer_7050,Consumer,United States,Seattle,Washington,98101,West,PROD-307050,Technology,Accessories,Accessories Product 7050,992.61,9,0.25,24.8152
7051,CA-2016-307051,2016-03-23,2016-03-27,First Class,CG-27051,Customer_7051,Corporate,United States,New York,New York,10001,East,PROD-307051,Furniture,Tables,Tables Product 7051,342.81,2,0.05,42.8513
7052,CA-2016-307052,2016-10-02,2016-10-05,First Class,CG-27052,Customer_7052,Consumer,United States,New York,New York,10001,East,PROD-307052,Technology,Phones,Phones Product 7052,1750.44,9,0.25,43.761
7053,CA-2016-307053,2017-06-10,2017-06-15,Standard Class,CG-27053,Customer_7053,Home Office,United States,Houston,Texas,77001,South,PROD-307053,Technology,Accessories,Accessories Product 7053,131.21,5,0.25,3.2802
7054,CA-2016-307054,2016-10-11,2016-10-12,First Class,CG-27054,Customer_7054,Corporate,United States,Chicago,Illinois,60601,Central,PROD-307054,Office Supplies,Storage,Storage Product 7054,1765.76,13,0.1,176.576
7055,CA-2016-307055,2017-08-15,2017-08-18,Standard Class,CG-27055,Customer_7055,Home Office,United States,New York,New York,10001,East,PROD-307055,Furniture,Tables,Tables Product 7055,754.78,10,0.2,37.739
7056,CA-2016-307056,2017-12-02,2017-12-03,Standard Class,CG-27056,Customer_7056,Corporate,United States,Miami,Florida,33101,South,PROD-307056,Office Supplies,Labels,Labels Product 7056,2223.05,10,0.2,111.1525
7057,CA-2016-307057,2016-02-21,2016-02-27,Same Day,CG-27057,Customer_7057,Corporate,United States,Seattle,Washington,98101,West,PROD-307057,Furniture,Tables,Tables Product 7057,1264.25,14,0.15,94.8187
7058,CA-2016-307058,2014-10-07,2014-10-13,First Class,CG-27058,Customer_7058,Corporate,United States,New York,New York,10001,East,PROD-307058,Technology,Accessories,Accessories Product 7058,387.94,1,0.0,58.191
7059,CA-2016-307059,2014-07-03,2014-07-10,First Class,CG-27059,Customer_7059,Consumer,United States,Chicago,Illinois,60601,Central,PROD-307059,Furniture,Chairs,Chairs Product 7059,1762.7,14,0.0,264.405
7060,CA-2016-307060,2014-06-11,2014-06-13,First Class,CG-27060,Customer_7060,Consumer,United States,New York,New York,10001,East,PROD-307060,Office Supplies,Storage,Storage Product 7060,54.87,10,0.0,8.2305
7061,CA-2016-307061,2016-04-07,2016-04-09,First Class,CG-27061,Customer_7061,Home Office,United States,Houston,Texas,77001,South,PROD-307061,Furniture,Chairs,Chairs Product 7061,1418.08,12,0.1,141.808
7062,CA-2016-307062,2017-02-06,2017-02-13,First Class,CG-27062,Customer_7062,Corporate,United States,Seattle,Washington,98101,West,PROD-307062,Office Supplies,Labels,Labels Product 7062,1469.83,12,0.2,73.4915
7063,CA-2016-307063,2015-02-04,2015-02-07,First Class,CG-27063,Customer_7063,Home Office,United States,Miami,Florida,33101,South,PROD-307063,Office Supplies,Storage,Storage Product 7063,2299.95,15,0.0,344.9925
7064,CA-2016-307064,2017-10-29,2017-11-05,Same Day,CG-27064,Customer_7064,Consumer,United States,Henderson,Kentucky,42420,South,PROD-307064,Office Supplies,Labels,Labels Product 7064,1685.99,6,0.2,84.2995
7065,CA-2016-307065,2014-11-05,2014-11-06,Second Class,CG-27065,Customer_7065,Consumer,United States,New York,New York,10001,East,PROD-307065,Furniture,Chairs,Chairs Product 7065,264.38,12,0.25,6.6095
7066,CA-2016-307066,2014-08-28,2014-09-03,Second Class,CG-27066,Customer_7066,Corporate,United States,Miami,Florida,33101,South,PROD-307066,Office Supplies,Labels,Labels Product 7066,1354.35,9,0.1,135.435
7067,CA-2016-307067,2017-03-12,2017-03-14,Standard Class,CG-27067,Customer_7067,Consumer,United States,Houston,Texas,77001,South,PROD-307067,Office Supplies,Binders,Binders Product 7067,123.05,1,0.0,18.4575
7068,CA-2016-307068,2016-08-08,2016-08-10,First Class,CG-27068,Customer_7068,Home Office,United States,Seattle,Washington,98101,West,PROD-307068,Furniture,Chairs,Chairs Product 7068,587.31,14,0.15,44.0482
7069,CA-2016-307069,2014-02-26,2014-03-01,First Class,CG-27069,Customer_7069,Home Office,United States,Miami,Florida,33101,South,PROD-307069,Furniture,Bookcases,Bookcases Product 7069,2106.72,5,0.2,105.336
7070,CA-2016-307070,2016-09-15,2016-09-18,Same Day,CG-27070,Customer_7070,Consumer,United States,Henderson,Kentucky,42420,South,PROD-307070,Technology,Accessories,Accessories Product 7070,1269.3,3,0.25,31.7325
7071,CA-2016-307071,2015-07-19,2015-07-23,Same Day,CG-27071,Customer_7071,Home Office,United States,Houston,Texas,77001,South,PROD-307071,Furniture,Tables,Tables Product 7071,2086.74,15,0.15,156.5055
7072,CA-2016-307072,2016-01-08,2016-01-14,Second Class,CG-27072,Customer_7072,Home Office,United States,Chicago,Illinois,60601,Central,PROD-307072,Technology,Accessories,Accessories Product 7072,322.9,8,0.25,8.0725
7073,CA-2016-307073,2014-08-18,2014-08-20,Same Day,CG-27073,Customer_7073,Home Office,United States,Seattle,Washington,98101,West,PROD-307073,Furniture,Chairs,Chairs Product 7073,2094.2,8,0.05,261.775
7074,CA-2016-307074,2016-10-19,2016-10-25,Second Class,CG-27074,Customer_7074,Home Office,United States,Houston,Texas,77001,South,PROD-307074,Technology,Phones,Phones Product 7074,669.6,7,0.0,100.44
7075,CA-2016-307075,2015-09-30,2015-10-03,First Class,CG-27075,Customer_7075,Corporate,United States,Chicago,Illinois,60601,Central,PROD-307075,Office Supplies,Storage,Storage Product 7075,1132.57,1,0.0,169.8855
7076,CA-2016-307076,2017-05-09,2017-05-16,First Class,CG-27076,Customer_7076,Corporate,United States,Chicago,Illinois,60601,Central,PROD-307076,Furniture,Chairs,Chairs Product 7076,2389.03,2,0.2,119.4515
7077,CA-2016-307077,2016-12-09,2016-12-12,Standard Class,CG-27077,Customer_7077,Consumer,United States,Los Angeles,California,90001,West,PROD-307077,Technology,Accessories,Accessories Product 7077,846.91,15,0.25,21.1727
7078,CA-2016-307078,2017-01-01,2017-01-02,Second Class,CG-27078,Customer_7078,Home Office,United States,Seattle,Washington,98101,West,PROD-307078,Office Supplies,Labels,Labels Product 7078,2203.0,4,0.25,55.075
7079,CA-2016-307079,2014-01-13,2014-01-20,Standard Class,CG-27079,Customer_7079,Home Office,United States,New York,New York,10001,East,PROD-307079,Office Supplies,Labels,Labels Product 7079,977.64,13,0.05,122.205
7080,CA-2016-307080,2015-04-26,2015-04-28,Same Day,CG-27080,Customer_7080,Home Office,United States,Miami,Florida,33101,South,PROD-307080,Office Supplies,Paper,Paper Product 7080,254.01,5,0.25,6.3502
7081,CA-2016-307081,2016-03-23,2016-03-29,Same Day,CG-27081,Customer_7081,Consumer,United States,New York,New York,10001,East,PROD-307081,Office Supplies,Binders,Binders Product 7081,449.74,5,0.25,11.2435
7082,CA-2016-307082,2016-11-30,2016-12-04,Standard Class,CG-27082,Customer_7082,Home Office,United States,Seattle,Washington,98101,West,PROD-307082,Furniture,Bookcases,Bookcases Product 7082,669.37,11,0.2,33.4685
7083,CA-2016-307083,2016-12-07,2016-12-09,Second Class,CG-27083,Customer_7083,Corporate,United States,Los Angeles,California,90001,West,PROD-307083,Technology,Machines,Machines Product 7083,2060.61,14,0.0,309.0915
7084,CA-2016-307084,2016-03-20,2016-03-23,First Class,CG-27084,Customer_7084,Home Office,United States,Houston,Texas,77001,South,PROD-307084,Technology,Phones,Phones Product 7084,31.42,13,0.2,1.571
7085,CA-2016-307085,2014-04-11,2014-04-18,First Class,CG-27085,Customer_7085,Corporate,United States,Seattle,Washington,98101,West,PROD-307085,Office Supplies,Storage,Storage Product 7085,1238.32,2,0.2,61.916
7086,CA-2016-307086,2014-09-04,2014-09-11,First Class,CG-27086,Customer_7086,Consumer,United States,New York,New York,10001,East,PROD-307086,Furniture,Tables,Tables Product 7086,1847.02,12,0.25,46.1755
7087,CA-2016-307087,2014-06-17,2014-06-24,Second Class,CG-27087,Customer_7087,Home Office,United States,Henderson,Kentucky,42420,South,PROD-307087,Office Supplies,Paper,Paper Product 7087,623.75,4,0.25,15.5937
7088,CA-2016-307088,2016-01-25,2016-01-31,Second Class,CG-27088,Customer_7088,Consumer,United States,New York,New York,10001,East,PROD-307088,Technology,Machines,Machines Product 7088,2173.45,13,0.1,217.345
7089,CA-2016-307089,2017-03-21,2017-03-22,Standard Class,CG-27089,Customer_7089,Consumer,United States,Seattle,Washington,98101,West,PROD-307089,Technology,Machines,Machines Product 7089,1917.5,10,0.2,95.875
7090,CA-2016-307090,2017-09-17,2017-09-23,Same Day,CG-27090,Customer_7090,Consumer,United States,New York,New York,10001,East,PROD-307090,Technology,Phones,Phones Product 7090,1421.7,11,0.0,213.255
7091,CA-2016-307091,2017-06-12,2017-06-14,Second Class,CG-27091,Customer_7091,Home Office,United States,Houston,Texas,77001,South,PROD-307091,Technology,Accessories,Accessories Product 7091,1703.95,13,0.15,127.7963
7092,CA-2016-307092,2016-04-25,2016-04-30,Second Class,CG-27092,Customer_7092,Consumer,United States,Chicago,Illinois,60601,Central,PROD-307092,Technology,Phones,Phones Product 7092,1967.66,2,0.2,98.383
7093,CA-2016-307093,2014-08-11,2014-08-17,Same Day,CG-27093,Customer_7093,Home Office,United States,Henderson,Kentucky,42420,South,PROD-307093,Office Supplies,Storage,Storage Product 7093,2195.35,6,0.15,164.6512
7094,CA-2016-307094,2016-03-23,2016-03-25,Second Class,CG-27094,Customer_7094,Consumer,United States,Seattle,Washington,98101,West,PROD-307094,Furniture,Bookcases,Bookcases Product 7094,1505.34,8,0.25,37.6335
7095,CA-2016-307095,2017-11-08,2017-11-14,Standard Class,CG-27095,Customer_7095,Corporate,United States,Miami,Florida,33101,South,PROD-307095,Technology,Machines,Machines Product 7095,1473.94,7,0.2,73.697
7096,CA-2016-307096,2017-06-25,2017-07-01,Second Class,CG-27096,Customer_7096,Corporate,United States,Houston,Texas,77001,South,PROD-307096,Technology,Phones,Phones Product 7096,1372.71,4,0.1,137.271
7097,CA-2016-307097,2014-08-19,2014-08-24,Second Class,CG-27097,Customer_7097,Home Office,United States,New York,New York,10001,East,PROD-307097,Office Supplies,Labels,Labels Product 7097,1572.21,4,0.25,39.3052
7098,CA-2016-307098,2015-09-08,2015-09-13,Second Class,CG-27098,Customer_7098,Home Office,United States,Seattle,Washington,98101,West,PROD-307098,Furniture,Bookcases,Bookcases Product 7098,2429.39,12,0.25,60.7347
7099,CA-2016-307099,2015-10-06,2015-10-09,Standard Class,CG-27099,Customer_7099,Corporate,United States,Henderson,Kentucky,42420,South,PROD-307099,Furniture,Tables,Tables Product 7099,62.08,15,0.0,9.312
7100,CA-2016-307100,2014-10-05,2014-10-12,Standard Class,CG-27100,Customer_7100,Corporate,United States,New York,New York,10001,East,PROD-307100,Office Supplies,Storage,Storage Product 7100,2178.49,9,0.1,217.849
7101,CA-2016-307101,2016-04-06,2016-04-13,Standard Class,CG-27101,Customer_7101,Consumer,United States,Los Angeles,California,90001,West,PROD-307101,Office Supplies,Storage,Storage Product 7101,1020.38,7,0.15,76.5285
7102,CA-2016-307102,2015-04-04,2015-04-06,First Class,CG-27102,Customer_7102,Corporate,United States,Miami,Florida,33101,South,PROD-307102,Office Supplies,Labels,Labels Product 7102,28.33,4,0.05,3.5412
7103,CA-2016-307103,2016-03-27,2016-03-31,Second Class,CG-27103,Customer_7103,Home Office,United States,Henderson,Kentucky,42420,South,PROD-307103,Technology,Accessories,Accessories Product 7103,593.67,14,0.2,29.6835
7104,CA-2016-307104,2016-09-25,2016-09-29,Standard Class,CG-27104,Customer_7104,Home Office,United States,Houston,Texas,77001,South,PROD-307104,Furniture,Chairs,Chairs Product 7104,15.8,11,0.0,2.37
7105,CA-2016-307105,2016-01-31,2016-02-04,Same Day,CG-27105,Customer_7105,Home Office,United States,Chicago,Illinois,60601,Central,PROD-307105,Furniture,Tables,Tables Product 7105,2042.11,15,0.1,204.211
7106,CA-2016-307106,2014-05-17,2014-05-24,First Class,CG-27106,Customer_7106,Corporate,United States,Seattle,Washington,98101,West,PROD-307106,Office Supplies,Binders,Binders Product 7106,873.63,13,0.2,43.6815
7107,CA-2016-307107,2014-09-24,2014-09-26,Second Class,CG-27107,Customer_7107,Corporate,United States,Miami,Florida,33101,South,PROD-307107,Furniture,Bookcases,Bookcases Product 7107,474.76,1,0.0,71.214
7108,CA-2016-307108,2015-03-27,2015-03-28,Second Class,CG-27108,Customer_7108,Consumer,United States,Los Angeles,California,90001,West,PROD-307108,Office Supplies,Paper,Paper Product 7108,2182.49,9,0.05,272.8112
7109,CA-2016-307109,2016-01-19,2016-01-24,Same Day,CG-27109,Customer_7109,Corporate,United States,Houston,Texas,77001,South,PROD-307109,Office Supplies,Storage,Storage Product 7109,2424.11,12,0.2,121.2055
7110,CA-2016-307110,2015-02-25,2015-03-02,Same Day,CG-27110,Customer_7110,Consumer,United States,Miami,Florida,33101,South,PROD-307110,Technology,Phones,Phones Product 7110,1076.37,15,0.25,26.9092
7111,CA-2016-307111,2017-11-12,2017-11-14,First Class,CG-27111,Customer_7111,Corporate,United States,Chicago,Illinois,60601,Central,PROD-307111,Furniture,Tables,Tables Product 7111,1471.79,13,0.25,36.7947
